iso3c,iso3c_name,countryx,titleofinterest,date,femaleminister,new_appointment,new_appointment2,fem_lag,corruptpercep,corr_change,corruption_lag,corruption_flip,corruptionwb,wbcorr_change,prx,clx,status,a,pry,cly,statusnumeric,polity2,polity2_lag,presidential,accountability,v2x_regime_amb,womenrep,womenrep_lag,n_core,n_female_core,pwc,pwc_lag,execme,allhouse,allhouseimp,gov1me,gov2me,unified,finance_gender,loggdp_lag,gdppercapita_lag
31,CAF,Central African Republic,Finance & Budget,15,0,0,0,0,,,,,-1.091485023,-0.006875515,5,5,PF,,,,1,5,5,1,1,3,7.300000191,7.300000191,18,2,11.11111069,6.666666508,MLPC,0,0,MLPC,FPP,0,0,21.17552567,6.056832314
31,CAF,Central African Republic,Finance & Budget,16,0,0,0,0,,,,,-1.160547972,0.017813504,7,5,NF,,,,2,-1,5,1,0,3,7.300000191,7.300000191,21,1,4.761904716,11.11111069,MLPC,0,0,MLPC,FPP,0,0,21.21512985,6.074705601
31,CAF,Central African Republic,Finance & Budget,19,0,0,0,0,24,,,,-1.21074903,0.10186708,5,4,PF,7,17,27,1,-1,-1,1,0,3,10.5,10.5,20,1,5,4.761904716,independent,,0,KNK,RDC,0,0,21.24014854,6.038609028
31,CAF,Central African Republic,Finance & Budget,20,0,0,0,0,20,,24,76,-1.189861059,0.076693535,5,5,PF,7,17,26,1,-1,-1,1,0,3,10.5,10.5,19,3,15.78947353,5,independent,,0,KNK,RDC,0,0,21.26797295,6.04684782
31,CAF,Central African Republic,Finance & Budget,21,0,0,0,0,20,,20,80,-1.115491033,0.098376036,5,5,PF,7,17,23,1,-1,-1,1,0,3,10.5,10.5,19,3,15.78947353,15.78947353,independent,,0,KNK,RDC,0,0,21.3137989,6.073290825
31,CAF,Central African Republic,Finance & Budget,22,0,0,0,0,20,,20,80,-0.976690412,-0.045056939,5,5,PF,7,17,23,1,-1,-1,1,0,3,9.600000381,10.5,19,3,15.78947353,15.78947353,independent,,0,KNK,RDC,0,0,21.34648895,6.087471485
31,CAF,Central African Republic,Finance & Budget,23,0,0,0,0,21,,20,80,-0.929651916,-0.408898592,5,5,PF,7,17,22,1,-1,-1,1,0,3,9.600000381,9.600000381,19,3,15.78947353,15.78947353,independent,,0,KNK,RDC,0,0,21.39784622,6.122471809
31,CAF,Central African Republic,Finance & Budget,24,0,0,0,0,22.10000038,,21,79,-0.946708679,-0.348841131,5,5,PF,5,15,22,1,-1,-1,1,0,3,12.5,9.600000381,18,3,16.66666603,15.78947353,independent,,0,KNK,RDC,0,0,21.46167374,6.173202515
31,CAF,Central African Republic,Finance & Budget,25,0,0,0,0,26,1.900001526,22.10000038,77.90000153,-0.992781579,-0.264040351,5,5,PF,7,17,22,1,-1,-1,1,0,3,12.5,12.5,18,3,16.66666603,16.66666603,independent,,0,KNK,,1,0,21.50485229,6.207129478
31,CAF,Central African Republic,Finance & Budget,26,0,0,0,0,25,-6,26,74,-1.090757012,-0.19707948,7,7,NF,7,16,19,2,0,-1,1,0,3,12.5,12.5,27,3,11.11111069,16.66666603,independent,,0,KNK,,1,0,21.55004883,6.246698856
31,CAF,Central African Republic,Finance & Budget,27,0,0,0,0,24,-5,25,75,-1.160163045,-0.024734021,7,7,NF,0,0,6,2,0,0,1,0,3,12.5,12.5,26,3,11.53846169,11.11111069,Coalition,,1,Appointees,,1,0,21.34848404,6.041829109
31,CAF,Central African Republic,Finance & Budget,28,0,0,0,0,24,-4,24,76,-1.308061004,0.183472633,7,7,NF,0,0,6,2,0,0,1,0,3,12.5,12.5,23,9,39.13043594,11.53846169,independent,,0,Appointees,,1,0,21.12267303,5.812900066
31,CAF,Central African Republic,Finance & Budget,29,0,0,0,0,20,-3,24,76,-1.280001998,0.378409088,7,7,NF,1,1,6,2,6,0,1,0,3,7.199999809,12.5,28,9,32.1428566,39.13043594,independent,,0,Appointees,,1,0,21.14430809,5.829475403
31,CAF,Central African Republic,Finance & Budget,30,0,0,0,0,23,2.099998474,20,80,-1.173213005,0.333293319,7,7,NF,3,4,6,2,6,6,1,0,3,8.600000381,7.199999809,,,,32.1428566,independent,,0,UNDP,URCA,0,,21.18873978,5.865742207
32,CAN,Canada,Finance,8,0,0,0,0,88.69999695,,,,,,1,1,F,,,,0,10,10,0,1,9,18,18,21,4,19.04761887,19.04761887,LPC,0,0,LPC,,1,0,27.59826279,10.42090893
32,CAN,Canada,Finance,9,0,0,0,0,89.59999847,,88.69999695,11.30000305,2.031408072,,1,1,F,,,,0,10,10,0,1,9,18,18,26,5,19.23077011,19.04761887,LPC,0,0,LPC,,1,0,27.63353539,10.4455328
32,CAN,Canada,Finance,10,0,0,0,0,91,,89.59999847,10.40000153,,,1,1,F,,,,0,10,10,0,1,9,20.60000038,18,25,6,24,19.23077011,LPC,0,0,LPC,,1,0,27.65485764,10.45645523
32,CAN,Canada,Finance,11,0,0,0,0,92,,91,9,2.090466022,,1,1,F,,,,0,10,10,0,1,9,20.60000038,20.60000038,25,6,24,24,LPC,1,1,LPC,,1,0,27.68384361,10.47524548
32,CAN,Canada,Finance,12,0,0,0,0,92,,92,8,,,1,1,F,,,,0,10,10,0,1,9,20.60000038,20.60000038,25,7,28,24,LPC,1,1,LPC,,1,0,27.71858978,10.50087261
32,CAN,Canada,Finance,13,0,0,0,0,92,,92,8,2.115544081,,1,1,F,,,,0,10,10,0,1,9,20.60000038,20.60000038,25,7,28,28,LPC,1,1,LPC,,1,0,27.75185013,10.52591801
32,CAN,Canada,Finance,14,0,0,0,0,89,-3.300003052,92,8,,,1,1,F,,,,0,10,10,0,1,9,20.60000038,20.60000038,25,8,32,28,LPC,1,1,LPC,,1,0,27.79532051,10.56066895
32,CAN,Canada,Finance,15,0,0,0,0,90,0.599998474,89,11,2.034852028,-0.043789983,1,1,F,,,,0,10,10,0,1,9,20.60000038,20.60000038,24,7,29.16666603,32,LPC,1,1,LPC,,1,,27.82630348,10.581563
32,CAN,Canada,Finance,16,0,0,0,0,87,1,90,10,1.986541986,0.026085019,1,1,F,,,,0,10,10,0,1,9,20.60000038,20.60000038,24,7,29.16666603,29.16666603,LPC,1,1,LPC,,1,,27.85010719,10.59449673
32,CAN,Canada,Finance,17,0,0,0,0,85,5,87,13,1.827713966,0.103924036,1,1,F,,,,0,10,10,0,1,9,21.10000038,20.60000038,27,7,25.92592621,29.16666603,LPC,1,1,LPC,,1,0,27.88563156,10.62007904
32,CAN,Canada,Finance,18,0,0,0,0,84,7,85,15,1.879261017,0.275291086,1,1,F,,,,0,10,10,0,1,9,21.10000038,21.10000038,27,6,22.22222137,25.92592621,LPC,0,0,LPC,,1,0,27.92353058,10.64880562
32,CAN,Canada,Finance,19,0,0,0,0,85,8,84,16,1.962553978,0.236283064,1,1,F,12,39,59,0,10,10,0,1,9,20.79999924,21.10000038,26,7,26.92307663,22.22222137,LPC,0,0,LPC,,1,0,27.96710205,10.68299007
32,CAN,Canada,Finance,20,0,0,0,0,87,4,85,15,2.00090003,0.112644076,1,1,F,12,40,59,0,10,10,0,1,9,21.29999924,20.79999924,26,7,26.92307663,26.92307663,CPC,0,0,CPC,,1,0,28.01188469,10.7179985
32,CAN,Canada,Finance,21,0,0,0,0,87,3,87,13,2.002688885,0.033951998,1,1,F,12,40,59,0,10,10,0,1,9,22.10000038,21.29999924,26,5,19.23077011,26.92307663,CPC,0,0,CPC,,1,0,28.06550598,10.76171303
32,CAN,Canada,Finance,22,0,0,0,0,87,0,87,13,2.061789036,-0.016146899,1,1,F,12,39,58,0,10,10,0,1,9,22.10000038,22.10000038,25,7,28,19.23077011,CPC,0,0,CPC,,1,0,28.10373497,10.78966999
32,CAN,Canada,Finance,23,0,0,0,0,89,-2,87,13,2.069798946,-0.23407507,1,1,F,12,40,59,0,10,10,0,1,9,22.10000038,22.10000038,25,7,28,28,CPC,0,0,CPC,,1,0,28.09388733,10.76869965
32,CAN,Canada,Finance,24,0,0,0,0,86.69999695,-5,89,11,1.977882981,-0.190537929,1,1,F,12,40,59,0,10,10,0,1,9,24.79999924,22.10000038,25,6,24,28,CPC,0,0,CPC,,1,0,28.09424019,10.75778389
32,CAN,Canada,Finance,25,0,0,0,0,84,-1.699996948,86.69999695,13.30000305,1.927135944,-0.015329003,1,1,F,12,40,59,0,10,10,0,1,9,24.70000076,24.79999924,25,6,24,24,CPC,0,0,CPC,,1,0,28.12494469,10.77803707
32,CAN,Canada,Finance,26,0,0,0,0,81,3,84,16,1.886832952,0.073764086,1,1,F,12,40,58,0,10,10,0,1,9,24.70000076,24.70000076,24,5,20.83333397,24,CPC,0,0,CPC,,1,0,28.14917183,10.79194069
32,CAN,Canada,Finance,27,0,0,0,0,81,6,81,19,1.83642602,0.115855933,1,1,F,12,39,59,0,10,10,0,1,9,25.10000038,24.70000076,26,7,26.92307663,20.83333397,CPC,0,0,CPC,,1,0,28.16942406,10.80148029
32,CAN,Canada,Finance,28,0,0,0,0,83,6,81,19,1.886580944,0.225363016,1,1,F,12,39,59,0,10,10,0,1,9,26,25.10000038,26,7,26.92307663,26.92307663,CPC,0,0,CPC,,1,0,28.19508171,10.81682873
32,CAN,Canada,Finance,29,0,0,0,0,82,6,83,17,1.989900947,0.183218002,1,1,F,12,40,59,0,10,10,0,1,9,26,26,30,15,50,26.92307663,LPC,0,0,LPC,,1,0,28.21265984,10.82564831
32,CAN,Canada,Finance,30,0,0,0,0,82,4.699996948,82,18,1.924257994,-0.012017966,1,1,F,12,40,59,0,10,10,0,1,9,27,26,30,15,50,50,LPC,0,0,LPC,,1,0,28.22160149,10.82519817
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",8,0,0,0,0,87.59999847,,,,,,1,1,F,,,,0,10,10,1,1,9,21,17.5,8,1,12.5,12.5,,0,0,Radical Dem,Social Dem,0,0,26.78733444,11.03078556
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",9,0,0,0,0,87.59999847,,87.59999847,12.40000153,1.986976027,,1,1,F,,,,0,10,10,1,1,9,21,21,8,1,12.5,12.5,,0,0,Social Dem,Radical Dem,0,0,26.79604149,11.03216648
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",10,0,0,0,0,86.09999847,,87.59999847,12.40000153,,,1,1,F,,,,0,10,10,1,1,9,21,21,8,1,12.5,12.5,,0,0,Social Dem,Radical Dem,0,0,26.8011322,11.03170776
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",11,0,0,0,0,89,,86.09999847,13.90000153,2.108510017,,1,1,F,,,,0,10,10,1,1,9,21,21,8,1,12.5,12.5,,0,0,Social Dem,Radical Dem,0,0,26.81539154,11.0425539
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",12,0,0,0,0,89,,89,11,,,1,1,F,,,,0,10,10,1,1,9,22.5,21,8,2,25,12.5,,0,0,Social Dem,Radical Dem,0,0,26.84168625,11.0661602
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",13,0,0,0,0,86,,89,11,2.114552021,,1,1,F,,,,0,10,10,1,1,9,22.5,22.5,9,3,33.33333206,25,,0,0,Social Dem,Radical Dem,0,0,26.86482048,11.08542252
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",14,0,0,0,0,84,1.599998474,86,14,,,1,1,F,,,,0,10,10,1,1,9,22.5,22.5,9,3,33.33333206,33.33333206,,0,0,Social Dem,Radical Dem,0,0,26.89253044,11.10793781
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",15,0,0,0,0,85,3.599998474,84,16,2.113174915,-0.126887441,1,1,F,,,,0,10,10,1,1,9,22.5,22.5,8,3,37.5,33.33333206,,0,0,Social Dem,Radical Dem,0,0,26.91835594,11.12779045
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",16,0,0,0,0,88,1.099998474,85,15,2.069269896,-0.065431893,1,1,F,,,,0,10,10,1,1,9,26.5,22.5,8,3,37.5,37.5,,0,0,Social Dem,Radical Dem,0,0,26.92568588,11.12817478
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",17,0,0,0,0,91,1,88,12,2.008047104,0.039240121,1,1,F,,,,0,10,10,1,1,9,25,26.5,8,2,25,37.5,,0,0,Swiss People,Social Dem,0,0,26.92669678,11.12169361
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",18,0,0,0,0,91,-2,91,9,2.019937038,0.103483915,1,1,F,,,,0,10,10,1,1,9,25,25,8,2,25,25,,0,0,Swiss People,Social Dem,0,0,26.94058609,11.12843704
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",19,0,0,0,0,91,-5,91,9,2.093455076,0.094614983,1,1,F,12,40,59,0,10,10,1,1,9,25,25,8,3,37.5,25,,0,0,Swiss People,Social Dem,0,0,26.96961784,11.15082741
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",20,0,0,0,0,90,-7,91,9,2.150763988,0.020408392,1,1,F,12,40,59,0,10,10,1,1,9,28.5,25,8,3,37.5,37.5,,0,0,Swiss People,Social Dem,0,0,27.00451279,11.17938042
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",21,0,0,0,0,90,-5,90,10,2.124063969,-0.037589073,1,1,F,12,39,58,0,10,10,1,1,9,28.5,28.5,8,4,50,37.5,,0,0,Swiss People,Social Dem,0,0,27.04421616,11.21147823
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",22,0,0,0,0,90,-2,90,10,2.070190907,-0.054794073,1,1,F,12,39,58,0,10,10,1,1,9,29,28.5,8,4,50,50,,0,0,Swiss People,Social Dem,0,0,27.07502174,11.23146343
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",23,1,1,1,0,87,1,90,10,2.072073936,-0.062143803,1,1,F,12,39,57,0,10,10,1,1,9,29,29,8,4,50,50,,0,0,Swiss People,Social Dem,0,0,27.07444572,11.21828651
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",24,1,0,,1,88,4,87,13,2.035800934,-0.052136898,1,1,F,12,39,57,0,10,10,1,1,9,28.5,29,8,5,62.5,50,,0,0,Swiss People,Social Dem,0,1,27.07800293,11.21038818
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",25,1,0,,1,86,3,88,12,2.146759987,0.057654142,1,1,F,12,39,57,0,10,10,1,1,9,29,28.5,8,4,50,62.5,,0,0,Swiss People,Social Dem,0,1,27.10118866,11.22280693
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",26,1,0,,1,85,4,86,14,2.132420063,0.004004001,1,1,F,12,39,57,0,10,10,1,1,9,29,29,9,4,44.44444275,50,,0,0,Swiss People,Social Dem,0,1,27.11458778,11.22533607
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",27,1,0,,1,86,5,85,15,2.15151906,-0.008356094,1,1,F,12,39,57,0,10,10,1,1,9,31,29,9,4,44.44444275,44.44444275,,0,0,Swiss People,Social Dem,0,1,27.12876701,11.2284584
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",28,1,0,,1,86,4,86,14,2.13647294,-0.081328153,1,1,F,12,39,57,0,10,10,1,1,9,32,31,9,4,44.44444275,44.44444275,,0,0,Swiss People,Social Dem,0,1,27.15004158,11.23788261
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",29,0,0,0,1,86,1,86,14,1.988356948,-0.064399004,1,1,F,12,39,57,0,10,10,1,1,9,32,32,9,2,22.22222137,44.44444275,,0,0,Swiss People,Social Dem,0,0,27.16876221,11.24481106
33,CHE,Switzerland,"Chief, Fed. Dept. of Finance",30,0,0,0,0,85,2,86,14,1.989034057,0.047443986,1,1,F,12,39,57,0,10,10,1,1,9,32.5,32,9,2,22.22222137,22.22222137,,0,0,Swiss People,Social Dem,0,0,27.18392563,11.24882221
34,CHL,Chile,Finance,8,0,0,0,0,79.40000153,,,,,,2,2,F,,,,0,8,8,1,1,7,7.5,7.5,18,2,11.11111069,10.52631569,CPD,0,0,PDC,PPD,0,0,25.35904121,8.900537491
34,CHL,Chile,Finance,9,0,0,0,0,68,,79.40000153,20.59999847,1.454118967,,2,2,F,,,,0,8,8,1,1,8,7.5,7.5,20,2,10,11.11111069,CPD,0,0,PDC,PPD,0,0,25.42636299,8.952467918
34,CHL,Chile,Finance,10,0,0,0,0,60.5,,68,32,,,2,2,F,,,,0,8,8,1,1,8,10.80000019,7.5,20,2,10,10,CPD,0,0,PDC,PPD,0,0,25.50205231,9.013514519
34,CHL,Chile,Finance,11,0,0,0,0,68,,60.5,39.5,1.380602002,,3,2,F,,,,0,8,8,1,1,8,10.80000019,10.80000019,20,2,10,10,CPD,0,0,PDC,PPD,0,0,25.57078552,9.068348885
34,CHL,Chile,Finance,12,0,0,0,0,69,,68,32,,,2,2,F,,,,0,8,8,1,1,8,10.80000019,10.80000019,20,1,5,10,CPD,0,0,PDC,PPD,0,0,25.62777901,9.112137794
34,CHL,Chile,Finance,13,0,0,0,0,74,,69,31,1.586006999,,2,2,F,,,,0,9,8,1,1,8,10.80000019,10.80000019,17,5,29.41176414,5,CPD,0,0,PDC,PPD,0,0,25.6468811,9.118666649
34,CHL,Chile,Finance,14,0,0,0,0,75,5.400001526,74,26,,,2,2,F,,,,0,9,9,1,1,8,12.5,10.80000019,17,5,29.41176414,29.41176414,CPD,0,0,PDC,PPD,0,0,25.67076683,9.130525589
34,CHL,Chile,Finance,15,0,0,0,0,75,-7,75,25,1.59226799,-0.135018527,2,1,F,,,,0,9,9,1,1,8,12.5,12.5,18,5,27.77777863,29.41176414,CPD,1,1,CPD,,1,0,25.71296501,9.161206245
34,CHL,Chile,Finance,16,0,0,0,0,74,-14.5,75,25,1.311239004,-0.174907506,1,1,F,,,,0,9,9,1,1,8,12.5,12.5,18,3,16.66666603,27.77777863,CPD,1,1,CPD,,1,0,25.74451065,9.181727409
34,CHL,Chile,Finance,17,0,0,0,0,74,-6,74,26,1.373607993,0.069362998,1,1,F,,,,0,9,9,1,1,8,12.5,12.5,18,3,16.66666603,16.66666603,CPD,1,1,CPD,,1,0,25.77985764,9.206439972
34,CHL,Chile,Finance,18,0,0,0,0,73,-5,74,26,1.470515013,0.109696508,1,1,F,,,,0,9,9,1,1,8,15,12.5,18,3,16.66666603,16.66666603,CPD,1,1,CPD,,1,0,25.83471298,9.25086689
34,CHL,Chile,Finance,19,0,0,0,0,73,1,73,27,1.457342982,0.115491986,1,1,F,12,39,57,0,10,9,1,1,8,15,15,20,11,55,16.66666603,CPD,1,1,CPD,,1,0,25.89743996,9.303195953
34,CHL,Chile,Finance,20,0,0,0,0,70,2,73,27,1.396430969,0.131794512,1,1,F,12,39,58,0,10,10,1,1,8,15,15,22,10,45.45454407,55,CPD,1,1,CPD,,1,0,25.95598793,9.351254463
34,CHL,Chile,Finance,21,0,0,0,0,69,5,70,30,1.376726985,0.195837021,1,1,F,12,39,58,0,10,10,1,1,8,15,15,22,10,45.45454407,45.45454407,CPD,1,1,CPD,,1,0,26.01056099,9.395204544
34,CHL,Chile,Finance,22,0,0,0,0,67,5,69,31,1.380126953,-0.065487981,1,1,F,12,39,58,0,10,10,1,1,8,14.19999981,15,22,10,45.45454407,45.45454407,CPD,1,1,CPD,,1,0,26.05184937,9.42579174
34,CHL,Chile,Finance,23,0,0,0,0,72,7,67,33,1.497288942,-0.00651896,1,1,F,12,39,58,0,10,10,1,1,8,14.19999981,14.19999981,23,6,26.08695602,45.45454407,CPD,0,0,CPD,,1,0,26.06130981,9.424598694
34,CHL,Chile,Finance,24,0,0,0,0,72.09999847,1,72,28,1.528442979,-0.026773929,1,1,F,12,39,58,0,10,10,1,1,8,14.19999981,14.19999981,22,5,22.72727203,26.08695602,CC,0,0,CC,,1,0,26.08182526,9.434623718
34,CHL,Chile,Finance,25,0,0,0,0,72,0.900001526,72.09999847,27.90000153,1.582224011,-0.071099997,1,1,F,12,39,58,0,10,10,1,1,8,14.19999981,14.19999981,23,4,17.39130402,22.72727203,CC,0,0,CC,,1,0,26.13988113,9.482498169
34,CHL,Chile,Finance,26,0,0,0,0,71,-2,72,28,1.541564941,-0.185793042,1,1,F,12,39,57,0,10,10,1,1,9,14.19999981,14.19999981,22,7,31.81818199,17.39130402,CC,0,0,CC,,1,0,26.19544792,9.528263092
34,CHL,Chile,Finance,27,0,0,0,0,73,-2,71,29,1.488502979,-0.164837956,1,1,F,12,39,56,0,10,10,1,1,9,15.80000019,14.19999981,23,9,39.13043594,31.81818199,New Majority,0,0,New Majority,"If You Want It, Chile Changes",0,0,26.24118614,9.564290047
34,CHL,Chile,Finance,28,0,0,0,0,70,-6,73,27,1.27997005,-0.108376026,1,1,F,12,39,56,0,10,10,1,1,9,15.80000019,15.80000019,24,9,37.5,39.13043594,New Majority,0,0,New Majority,"If You Want It, Chile Changes",0,0,26.26976776,9.582674026
34,CHL,Chile,Finance,29,0,0,0,0,66,2,70,30,1.140053988,0.217318892,1,1,F,12,38,57,0,10,10,1,1,9,15.80000019,15.80000019,24,9,37.5,37.5,New Majority,0,0,New Majority,"If You Want It, Chile Changes",0,0,26.28991318,9.591623306
34,CHL,Chile,Finance,30,0,0,0,0,67,6.099998474,66,34,1.039291024,0.388388991,1,1,F,12,37,57,0,10,10,1,1,8,22.60000038,15.80000019,24,10,41.66666794,37.5,New Majority,0,0,New Majority,"If You Want It, Chile Changes",0,0,26.30958557,9.598780632
35,CHN,China,Finance,8,0,0,0,0,21.60000038,,,,,,7,7,NF,,,,2,-7,-7,0,0,0,21,21,51,3,5.882352829,6.122448921,CCP,1,1,CCP,,1,0,27.85495567,6.961846828
35,CHN,China,Finance,9,0,0,0,0,24.29999924,,21.60000038,78.40000153,-0.271189511,,7,7,NF,,,,2,-7,-7,0,0,0,21,21,51,3,5.882352829,5.882352829,CCP,1,1,CCP,,1,0,27.96824646,7.064054012
35,CHN,China,Finance,10,0,0,0,0,28.79999924,,24.29999924,75.69999695,,,7,7,NF,,,,2,-7,-7,0,0,0,21.79999924,21,50,3,6,5.882352829,CCP,1,1,CCP,,1,0,28.06752777,7.152661324
35,CHN,China,Finance,11,0,0,0,0,35,,28.79999924,71.19999695,-0.268112004,,7,6,NF,,,,2,-7,-7,0,0,0,21.79999924,21.79999924,39,3,7.692307472,6,CCP,1,1,CCP,,1,0,28.1590023,7.233778954
35,CHN,China,Finance,12,0,0,0,0,34,,35,65,,,7,6,NF,,,,2,-7,-7,0,0,0,21.79999924,21.79999924,39,3,7.692307472,7.692307472,CCP,1,1,CCP,,1,0,28.24087715,7.305738449
35,CHN,China,Finance,13,0,0,0,0,31,,34,66,-0.218288705,,7,6,NF,,,,2,-7,-7,0,0,0,21.79999924,21.79999924,38,3,7.894736767,7.692307472,CCP,1,1,CCP,,1,0,28.31554413,7.371278763
35,CHN,China,Finance,14,0,0,0,0,35,-9.400001526,31,69,,,7,6,NF,,,,2,-7,-7,0,0,0,21.79999924,21.79999924,38,3,7.894736767,7.894736767,CCP,1,1,CCP,,1,0,28.39323425,7.4406991
35,CHN,China,Finance,15,0,0,0,0,35,-10.69999695,35,65,-0.518246412,0.097078048,7,6,NF,,,,2,-7,-7,0,0,0,21.79999924,21.79999924,38,3,7.894736767,7.894736767,CCP,1,1,CCP,,1,0,28.47403717,7.513929844
35,CHN,China,Finance,16,0,0,0,0,34,-6.199996948,35,65,-0.359454006,0.248595654,7,6,NF,,,,2,-7,-7,0,0,0,21.79999924,21.79999924,36,2,5.555555344,7.894736767,CCP,1,1,CCP,,1,0,28.5577755,7.590687752
35,CHN,China,Finance,17,0,0,0,0,34,1,34,66,-0.559694171,0.091342002,7,6,NF,,,,2,-7,-7,0,0,0,20.20000076,21.79999924,36,2,5.555555344,5.555555344,CCP,1,1,CCP,,1,0,28.64928055,7.675727844
35,CHN,China,Finance,18,0,0,0,0,32,0,34,66,-0.608733773,0.316493816,7,6,NF,,,,2,-7,-7,0,0,0,20.29999924,20.20000076,35,2,5.714285851,5.555555344,CCP,1,1,CCP,,1,0,28.74525833,7.765621185
35,CHN,China,Finance,19,0,0,0,0,33,-1,32,68,-0.514581382,0.390445068,7,6,NF,0,2,15,2,-7,-7,0,0,0,20.29999924,20.29999924,36,3,8.333333015,5.714285851,CCP,1,1,CCP,,1,0,28.84737778,7.861831188
35,CHN,China,Finance,20,0,0,0,0,35,2,33,67,-0.589647472,0.146313823,7,6,NF,0,2,15,2,-7,-7,0,0,0,20.60000038,20.29999924,37,3,8.108108521,8.333333015,CCP,1,1,CCP,,1,0,28.96120262,7.969923973
35,CHN,China,Finance,21,0,0,0,0,36,0,35,65,-0.520295084,0.07140106,7,6,NF,0,2,16,2,-7,-7,0,0,0,21.29999924,20.60000038,36,4,11.11111069,8.108108521,CCP,1,1,CCP,,1,0,29.08759689,8.090914726
35,CHN,China,Finance,22,0,0,0,0,36,-2,36,64,-0.514938176,0.160841078,7,6,NF,0,2,14,2,-7,-7,0,0,0,21.29999924,21.29999924,36,4,11.11111069,11.11111069,CCP,1,1,CCP,,1,0,29.20020676,8.198350906
35,CHN,China,Finance,23,0,0,0,0,35,-2,36,64,-0.561642885,-0.044755995,7,6,NF,0,1,16,2,-7,-7,0,0,0,21.29999924,21.29999924,36,4,11.11111069,11.11111069,CCP,1,1,CCP,,1,0,29.29120827,8.284302711
35,CHN,China,Finance,24,0,0,0,0,36.40000153,-3,35,65,-0.507113516,-0.047090888,7,6,NF,0,2,15,2,-7,-7,0,0,0,21.29999924,21.29999924,36,4,11.11111069,11.11111069,CCP,1,1,CCP,,1,0,29.38666534,8.374858856
35,CHN,China,Finance,25,0,0,0,0,39,-3.400001526,36.40000153,63.59999847,-0.435700804,-0.007467866,7,6,NF,0,2,14,2,-7,-7,0,0,0,21.29999924,21.29999924,36,4,11.11111069,11.11111069,CCP,1,1,CCP,,1,0,29.48281288,8.46619606
35,CHN,China,Finance,26,0,0,0,0,40,-4,39,61,-0.358352214,-0.153946668,7,6,NF,0,2,15,2,-7,-7,0,0,0,23.39999962,21.29999924,34,3,8.823529243,11.11111069,CCP,1,1,CCP,,1,0,29.56625366,8.544803619
35,CHN,China,Finance,27,0,0,0,0,36,-4,40,60,-0.340069085,-0.16194287,7,6,NF,0,2,15,2,-7,-7,0,0,0,23.39999962,23.39999962,34,3,8.823529243,8.823529243,CCP,1,1,CCP,,1,0,29.64149094,8.615138054
35,CHN,China,Finance,28,0,0,0,0,37,0,36,64,-0.282107294,-0.174869091,7,6,NF,0,2,15,2,-7,-7,0,0,0,23.60000038,23.39999962,34,3,8.823529243,8.823529243,CCP,1,1,CCP,,1,0,29.71412659,8.682772636
35,CHN,China,Finance,29,0,0,0,0,40,-2,37,63,-0.254059404,-0.279535591,7,6,NF,0,1,15,2,-7,-7,0,0,0,23.60000038,23.60000038,34,3,8.823529243,8.823529243,CCP,1,1,CCP,,1,0,29.78273964,8.746314049
35,CHN,China,Finance,30,0,0,0,0,41,-3.599998474,40,60,-0.269936413,-0.253054112,7,6,NF,0,1,14,2,-7,-7,0,0,0,24.20000076,23.60000038,,,,8.823529243,CCP,1,1,CCP,,1,,29.84872437,8.807049751
36,CIV,Cote d'Ivoire,"Economy, Finance, & Budget",11,0,0,0,0,31,,,,-0.469258696,,6,4,NF,,,,2,-6,-6,1,0,3,8,8,32,5,15.625,13.79310322,PDCI,1,1,PDCI,,1,0,23.76622009,7.249611855
36,CIV,Cote d'Ivoire,"Economy, Finance, & Budget",12,0,0,0,0,26,,31,69,,,6,5,PF,,,,1,-1,-6,1,0,3,8,8,39,5,12.82051277,15.625,PDCI,1,1,PDCI,,1,0,23.80866051,7.261493206
36,CIV,Cote d'Ivoire,"Economy, Finance, & Budget",13,0,0,0,0,27,,26,74,-0.684861422,,6,5,PF,,,,1,4,-1,1,0,3,8.5,8,24,3,12.5,12.82051277,independent,1,1,,,,0,23.84074974,7.264631271
